Sample in Buffer,Sample in Window,TRIGGER,ila_data[865:0],receiver_0[31:0],receiver_1[31:0],receiver_2[31:0],receiver_3[31:0],transmitter_0[31:0],transmitter_1[31:0],transmitter_2[31:0],transmitter_3[31:0],prbs_match_int[3:0],hb0_gtwiz_userclk_rx_usrclk2_int,hb0_gtwiz_userclk_rx_active_int,hb_gtwiz_reset_all_int,hb0_gtwiz_reset_rx_done_int,hb0_gtwiz_userclk_tx_usrclk2_int,hb0_gtwiz_userclk_tx_active_int,gtwiz_userclk_tx_reset_int,gtwiz_userclk_tx_usrclk_int,gtwiz_userclk_tx_usrclk2_int,gtwiz_userclk_tx_active_int,gtwiz_userclk_rx_reset_int,gtwiz_userclk_rx_usrclk_int,gtwiz_userclk_rx_usrclk2_int,gtwiz_userclk_rx_active_int,drpaddr_int[35:0],drpclk_int[3:0],drpdi_int[3:0],drpen_int[3:0],drpwe_int[3:0],eyescanreset_int[3:0],rx8b10ben_int[3:0],rxcommadeten_int[3:0],rxlpmen_int[3:0],rxmcommaalignen_int[3:0],rxpcommaalignen_int[3:0],rxrate_int[11:0],tx8b10ben_int[3:0],txdiffctrl_int[15:0],txpostcursor_int[19:0],txprecursor_int[19:0],drpdo_int[63:0],drprdy_int[3:0],gtpowergood_int[3:0],rxbyteisaligned_int[3:0],rxbyterealign_int[3:0],rxcommadet_int[3:0],rxpmaresetdone_int[3:0],txpmaresetdone_int[3:0],ch0_rxctrl0_int[15:0],ch1_rxctrl0_int[15:0],ch2_rxctrl0_int[15:0],ch3_rxctrl0_int[15:0],ch0_rxctrl1_int[15:0],ch1_rxctrl1_int[15:0],ch2_rxctrl1_int[15:0],ch3_rxctrl1_int[15:0],ch0_rxctrl2_int[7:0],ch1_rxctrl2_int[7:0],ch2_rxctrl2_int[7:0],ch3_rxctrl2_int[7:0],ch0_rxctrl3_int[7:0],ch1_rxctrl3_int[7:0],ch2_rxctrl3_int[7:0],ch3_rxctrl3_int[7:0],ch0_txctrl0_int[15:0],ch1_txctrl0_int[15:0],ch2_txctrl0_int[15:0],ch3_txctrl0_int[15:0],ch0_txctrl1_int[15:0],ch1_txctrl1_int[15:0],ch2_txctrl1_int[15:0],ch3_txctrl1_int[15:0],ch0_txctrl2_int[7:0],ch1_txctrl2_int[7:0],ch2_txctrl2_int[7:0],ch3_txctrl2_int[7:0]
33,33,0,00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00038160b0002e22a05f2b503c5f2b503c5f2b503c5f2b503c21b0c31c21b0c31c21b0c31cc3b0c3b0,c3b0c3b0,21b0c31c,21b0c31c,21b0c31c,5f2b503c,5f2b503c,5f2b503c,5f2b503c,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0582c000b,e,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00
34,34,0,00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00038160b0002fa2b02f95503c2f95503c2f95503c2f95503c60b0c38160b0c38160b0c3819eb0c3c8,9eb0c3c8,60b0c381,60b0c381,60b0c381,2f95503c,2f95503c,2f95503c,2f95503c,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0582c000b,e,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00
35,35,0,00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00038160b0002fb2b017ca503c17ca503c17ca503c17ca503cfeb0c356feb0c356feb0c356d0b0c3a0,d0b0c3a0,feb0c356,feb0c356,feb0c356,17ca503c,17ca503c,17ca503c,17ca503c,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0582c000b,e,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00
36,36,0,00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00038160b0002ebbb00be5503c0be5503c0be5503c0be5503c7fb0c3ab7fb0c3ab7fb0c3ab18b0c3c0,18b0c3c0,7fb0c3ab,7fb0c3ab,7fb0c3ab,0be5503c,0be5503c,0be5503c,0be5503c,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0582c000b,e,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00
37,37,0,00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00038160b0002e3ba085f2503ca5b2503ca5e2503c85e2503cdfb0c355dfb0c355dfb0c35513b0c310,13b0c310,dfb0c355,dfb0c355,dfb0c355,85e2503c,a5e2503c,a5b2503c,85f2503c,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0582c000b,e,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00
38,38,0,00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00038160b0002e22a05cd1503c5cd1503c5cd1503c5cd1503c1fb0c32a1fb0c32a1fb0c32a99b0c308,99b0c308,1fb0c32a,1fb0c32a,1fb0c32a,5cd1503c,5cd1503c,5cd1503c,5cd1503c,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0582c000b,e,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00
39,39,0,00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00038160b0002fa2b0ae68503cae68503cae68503cae68503c0fb0c3f50fb0c3f50fb0c3f5bcb0c304,bcb0c304,0fb0c3f5,0fb0c3f5,0fb0c3f5,ae68503c,ae68503c,ae68503c,ae68503c,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0582c000b,e,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00
40,40,0,00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00038160b0002fb2b05734503c5734503c5734503c5734503cb3b0c3f1b3b0c3f1b3b0c3f107b0c3ea,07b0c3ea,b3b0c3f1,b3b0c3f1,b3b0c3f1,5734503c,5734503c,5734503c,5734503c,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0582c000b,e,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00
41,41,0,00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00038160b0002ebbb02b9a503c2b9a503c2b9a503c2b9a503c59b0c37759b0c37759b0c3771cb0c3e5,1cb0c3e5,59b0c377,59b0c377,59b0c377,2b9a503c,2b9a503c,2b9a503c,2b9a503c,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0582c000b,e,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00
42,42,0,00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00038160b0002e3ba095c5503c95c5503c95cd503c95cd503cacb0c3dbacb0c3dbacb0c3db81b0c3fd,81b0c3fd,acb0c3db,acb0c3db,acb0c3db,95cd503c,95cd503c,95c5503c,95c5503c,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0582c000b,e,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00
43,43,0,00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00038160b0002e22a089e2503c89e2503c89e2503c89e2503c56b0c39d56b0c39d56b0c39da0b0c3fe,a0b0c3fe,56b0c39d,56b0c39d,56b0c39d,89e2503c,89e2503c,89e2503c,89e2503c,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0582c000b,e,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00
44,44,0,00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00038160b0002fa2b044f1503c44f1503c44f1503c44f1503cabb0c331abb0c331abb0c331c0b0c37f,c0b0c37f,abb0c331,abb0c331,abb0c331,44f1503c,44f1503c,44f1503c,44f1503c,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0582c000b,e,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00
45,45,0,00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00038160b0002fb2b0a278503ca278503ca278503ca278503c6bb0c34e6bb0c34e6bb0c34e55b0c367,55b0c367,6bb0c34e,6bb0c34e,6bb0c34e,a278503c,a278503c,a278503c,a278503c,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0582c000b,e,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00
46,46,0,00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00038160b0002ebbb0d13c503cd13c503cd13c503cd13c503c45b0c3b845b0c3b845b0c3b82ab0c3cc,2ab0c3cc,45b0c3b8,45b0c3b8,45b0c3b8,d13c503c,d13c503c,d13c503c,d13c503c,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0582c000b,e,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00
47,47,0,00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00038160b0002e3ba0689e503c689c503c68be503c688e503c3db0c3d33db0c3d33db0c3d3f5b0c386,f5b0c386,3db0c3d3,3db0c3d3,3db0c3d3,688e503c,68be503c,689c503c,689e503c,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0582c000b,e,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00
48,48,0,00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00038160b0582e22a01430503c1430503c1430503c1430503cf1b0c389f1b0c389f1b0c389eab0c3b3,eab0c3b3,f1b0c389,f1b0c389,f1b0c389,1430503c,1430503c,1430503c,1430503c,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0582c160b,e,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00
49,49,0,00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00038160b0582fa2b08a18503c8a18503c8a18503c8a18503c77b0c3b477b0c3b477b0c3b4e5b0c359,e5b0c359,77b0c3b4,77b0c3b4,77b0c3b4,8a18503c,8a18503c,8a18503c,8a18503c,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0582c160b,e,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00
50,50,0,00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00038160b0582fb2b0c50c503cc50c503cc50c503cc50c503c92b0c3f292b0c3f292b0c3f2dbb0c35a,dbb0c35a,92b0c3f2,92b0c3f2,92b0c3f2,c50c503c,c50c503c,c50c503c,c50c503c,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0582c160b,e,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00
51,51,0,00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00038160b0582ebbb0e286503ce286503ce286503ce286503c39b0c3e939b0c3e939b0c3e99db0c32d,9db0c32d,39b0c3e9,39b0c3e9,39b0c3e9,e286503c,e286503c,e286503c,e286503c,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0582c160b,e,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00
52,52,0,00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00038160b0582e3ba0f143503cd103503cd147503cf143503c7cb0c37b7cb0c37b7cb0c37b31b0c3f6,31b0c3f6,7cb0c37b,7cb0c37b,7cb0c37b,f143503c,d147503c,d103503c,f143503c,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0582c160b,e,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00
53,53,0,00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00038160b0582e22a08207503c8207503c8207503c8207503c4eb0c35d4eb0c35d4eb0c35d67b0c36b,67b0c36b,4eb0c35d,4eb0c35d,4eb0c35d,8207503c,8207503c,8207503c,8207503c,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0582c160b,e,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00
54,54,0,00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00038160b0582fa2b0c103503cc103503cc103503cc103503cb8b0c33eb8b0c33eb8b0c33eccb0c345,ccb0c345,b8b0c33e,b8b0c33e,b8b0c33e,c103503c,c103503c,c103503c,c103503c,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0582c160b,e,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00
55,55,0,00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00038160b0582fb2b06081503c6081503c6081503c6081503c74b0c36474b0c36474b0c364d3b0c36f,d3b0c36f,74b0c364,74b0c364,74b0c364,6081503c,6081503c,6081503c,6081503c,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0582c160b,e,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00
56,56,0,00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00038160b0582ebbb03040503c3040503c3040503c3040503c4ab0c34d4ab0c34d4ab0c34d89b0c3d7,89b0c3d7,4ab0c34d,4ab0c34d,4ab0c34d,3040503c,3040503c,3040503c,3040503c,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0582c160b,e,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00
57,57,0,00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00038160b0582e3ba01820503c3860503c3814503c1930503c25b0c32625b0c32625b0c326b4b0c31b,b4b0c31b,25b0c326,25b0c326,25b0c326,1930503c,3814503c,3860503c,1820503c,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0582c160b,e,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00
58,58,0,00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00038160b0582e22a03faa503c3faa503c3faa503c3faa503cf2b0c373f2b0c373f2b0c3735ab0c392,5ab0c392,f2b0c373,f2b0c373,f2b0c373,3faa503c,3faa503c,3faa503c,3faa503c,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0582c160b,e,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00
59,59,0,00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00038160b0582fa2b01fd5503c1fd5503c1fd5503c1fd5503ce9b0c349e9b0c349e9b0c3492db0c339,2db0c339,e9b0c349,e9b0c349,e9b0c349,1fd5503c,1fd5503c,1fd5503c,1fd5503c,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0582c160b,e,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00
60,60,0,00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00038160b0582fb2b00fea503c0fea503c0fea503c0fea503cc4b0c370c4b0c370c4b0c3707bb0c3bb,7bb0c3bb,c4b0c370,c4b0c370,c4b0c370,0fea503c,0fea503c,0fea503c,0fea503c,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0582c160b,e,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00
61,61,0,00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00038160b0582ebbb007f5503c07f5503c07f5503c07f5503c8db0c3d88db0c3d88db0c3d85db0c352,5db0c352,8db0c3d8,8db0c3d8,8db0c3d8,07f5503c,07f5503c,07f5503c,07f5503c,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0582c160b,e,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00
62,62,0,00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00038160b0582e3ba00373503c23f3503c277f503c22fb503c36b0c30336b0c30336b0c3033eb0c329,3eb0c329,36b0c303,36b0c303,36b0c303,22fb503c,277f503c,23f3503c,0373503c,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0582c160b,e,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00
63,63,0,00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00038160b0582e22a0533b503c533b503c533b503c533b503c64b0c39164b0c39164b0c3916fb0c374,6fb0c374,64b0c391,64b0c391,64b0c391,533b503c,533b503c,533b503c,533b503c,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0582c160b,e,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00
64,64,0,00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00038160b0582fa2b0a99d503ca99d503ca99d503ca99d503c4db0c3a74db0c3a74db0c3a7d7b0c34a,d7b0c34a,4db0c3a7,4db0c3a7,4db0c3a7,a99d503c,a99d503c,a99d503c,a99d503c,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0582c160b,e,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00
65,65,0,00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00038160b0582fb2b054ce503c54ce503c54ce503c54ce503c9ab0c3ed9ab0c3ed9ab0c3ed26b0c3dc,26b0c3dc,9ab0c3ed,9ab0c3ed,9ab0c3ed,54ce503c,54ce503c,54ce503c,54ce503c,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0582c160b,e,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00
66,66,0,00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00038160b0582ebbb0aa67503caa67503caa67503caa67503c22b0c3e622b0c3e622b0c3e673b0c38e,73b0c38e,22b0c3e6,22b0c3e6,22b0c3e6,aa67503c,aa67503c,aa67503c,aa67503c,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0582c160b,e,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00
67,67,0,00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00038160b0582e3ba0d538503cf578503cf510503cd432503ce1b0c363e1b0c363e1b0c36349b0c3a8,49b0c3a8,e1b0c363,e1b0c363,e1b0c363,d432503c,f510503c,f578503c,d538503c,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0582c160b,e,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00
68,68,0,00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00038160b0582e22a0dd2c503cdd2c503cdd2c503cdd2c503c70b0c35e70b0c35e70b0c35ebbb0c3c4,bbb0c3c4,70b0c35e,70b0c35e,70b0c35e,dd2c503c,dd2c503c,dd2c503c,dd2c503c,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0582c160b,e,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00
69,69,0,00000000000000000000000000000000000000003c3c3c3c00000000000000000000000000000000000000003fc03fc0000000000000000000000000033333c003ffffc00038160b0582fa2b0ee96503cee96503cee96503cee96503cd8b0c3bfd8b0c3bfd8b0c3bf52b0c38d,52b0c38d,d8b0c3bf,d8b0c3bf,d8b0c3bf,ee96503c,ee96503c,ee96503c,ee96503c,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0582c160b,e,0,0,0,0,f,f,f,f,f,000,f,cccc,00000,00000,0000000000000000,0,f,f,0,0,f,f,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00,f0,f0,f0,f0,0000,0000,0000,0000,0000,0000,0000,0000,00,00,00,00
